TransactionID,UserID,Timestamp,Merchant,CardType,IsForeignTransaction,IsOnline,Location,PrevTime,TravelDistanceKM,TimeDeltaHrs,Amount,SuspiciousJump,AvgAmountBefore,PrevAmount,AmountDiff,IsFraud
T0485,U029,2025-07-01 18:58:37,Amazon,Mastercard,No,Yes,"Bangkok, TH",2025-07-01 15:33:24,8611.216556385998,3.4202777777777778,436.43,0,111.69500000000001,73.87,324.735,0
T0302,U029,2025-07-02 02:33:20,Gucci,Mastercard,No,No,"Berlin, DE",2025-07-01 18:58:37,8611.216556385998,7.578611111111111,4.16,0,133.344,436.43,-129.184,0
T0475,U029,2025-07-03 03:09:17,CryptoExchange,Mastercard,Yes,Yes,"Bangkok, TH",2025-07-02 02:33:20,8611.216556385998,24.599166666666665,299.17,0,125.27,4.16,173.90000000000003,1
T0705,U029,2025-07-03 11:01:06,Uniqlo,Mastercard,No,No,"Jakarta, ID",2025-07-03 03:09:17,2316.570665566986,7.863611111111111,57.83,0,135.49941176470588,299.17,-77.66941176470588,0
T0083,U029,2025-07-03 11:46:03,Alfamart,Visa,No,Yes,"Jakarta, ID",2025-07-03 11:01:06,0.0,0.7491666666666666,162.8,0,131.18444444444447,57.83,31.615555555555545,0
T0891,U029,2025-07-04 01:29:15,Amazon,Visa,No,No,"Berlin, DE",2025-07-03 11:46:03,10785.278181833868,13.72,55.38,0,132.84842105263158,162.8,-77.46842105263158,0
T0695,U029,2025-07-04 04:07:41,Gucci,Mastercard,No,No,"Singapore, SG",2025-07-04 01:29:15,9917.863301405818,2.6405555555555558,22.52,0,128.975,55.38,-106.455,0
T0514,U029,2025-07-04 18:43:22,Amazon,Amex,No,Yes,"New York, USA",2025-07-04 04:07:41,15340.582979641784,14.594722222222222,111.34,0,123.90571428571428,22.52,-12.565714285714279,0
T0205,U029,2025-07-05 02:26:15,Tokopedia,Mastercard,No,Yes,"Jakarta, ID",2025-07-04 18:43:22,16180.882875178579,7.714722222222222,103.7,0,123.33454545454546,111.34,-19.63454545454546,0
T0030,U029,2025-07-05 03:35:12,CryptoExchange,Visa,No,Yes,"Singapore, SG",2025-07-05 02:26:15,901.1649890856099,1.1491666666666667,44.12,0,122.48086956521739,103.7,-78.3608695652174,1
T0600,U029,2025-07-05 05:42:51,Starbucks,Mastercard,No,Yes,"Tokyo, JP",2025-07-05 03:35:12,5307.106511727194,2.1275,75.95,0,119.21583333333332,44.12,-43.26583333333332,0
T0170,U029,2025-07-05 13:30:12,Gucci,Mastercard,No,Yes,"Lagos, NG",2025-07-05 05:42:51,13484.67469187907,7.789166666666667,228.82,0,117.4852,75.95,111.33479999999999,0
T0079,U030,2025-06-25 18:45:36,Uniqlo,Amex,No,Yes,"Singapore, SG",,0.0,9999.0,265.5,0,121.76730769230768,,143.73269230769233,0
T0509,U030,2025-06-25 19:45:33,CryptoExchange,Visa,No,No,"New York, USA",2025-06-25 18:45:36,15340.582979641784,0.9991666666666666,25.96,1,265.5,265.5,-239.54,0
T0561,U030,2025-06-26 22:43:13,CryptoExchange,Visa,No,No,"Lagos, NG",2025-06-25 19:45:33,8477.5994005007,26.961111111111112,227.1,0,145.73,25.96,81.37,1
T0392,U030,2025-06-26 23:20:23,Starbucks,Mastercard,Yes,No,"Lagos, NG",2025-06-26 22:43:13,0.0,0.6194444444444445,79.75,0,172.85333333333332,227.1,-93.10333333333332,0
T0958,U030,2025-06-27 14:24:27,Amazon,Visa,No,Yes,"London, UK",2025-06-26 23:20:23,4997.572739589512,15.067777777777778,118.64,0,149.5775,79.75,-30.937499999999986,0
T0829,U030,2025-06-28 03:20:58,Gucci,Visa,No,Yes,"Tokyo, JP",2025-06-27 14:24:27,9582.309507921495,12.941944444444445,74.32,0,143.39000000000001,118.64,-69.07000000000002,0
T0833,U030,2025-06-28 22:52:58,Gucci,Visa,No,Yes,"Paris, FR",2025-06-28 03:20:58,9735.661095604704,19.533333333333335,16.87,0,131.87833333333333,74.32,-115.00833333333333,0
T0692,U030,2025-06-29 23:44:40,CryptoExchange,Amex,No,No,"San Francisco, USA",2025-06-28 22:52:58,8976.175546130607,24.861666666666668,184.41,0,115.44857142857143,16.87,68.96142857142857,1
T0155,U030,2025-07-01 02:45:04,Apple Store,Amex,No,Yes,"Lagos, NG",2025-06-29 23:44:40,12571.44034444796,27.006666666666668,75.43,0,124.06875,184.41,-48.63874999999999,0
T0285,U030,2025-07-01 19:01:39,Alfamart,Visa,Yes,Yes,"New York, USA",2025-07-01 02:45:04,8477.5994005007,16.27638888888889,17.01,0,118.66444444444444,75.43,-101.65444444444444,1
T0664,U030,2025-07-02 10:11:53,eBay,Amex,Yes,Yes,"Singapore, SG",2025-07-01 19:01:39,15340.582979641784,15.170555555555556,87.05,0,108.499,17.01,-21.448999999999998,1
T0412,U030,2025-07-02 23:27:06,Uniqlo,Mastercard,No,Yes,"Jakarta, ID",2025-07-02 10:11:53,901.1649890856099,13.25361111111111,294.22,0,106.5490909090909,87.05,187.6709090909091,0
T0308,U030,2025-07-03 07:39:25,Starbucks,Amex,No,Yes,"London, UK",2025-07-02 23:27:06,11718.927470539898,8.205277777777777,64.15,0,122.18833333333333,294.22,-58.03833333333333,0
T0264,U030,2025-07-03 11:08:28,CryptoExchange,Amex,No,No,"San Francisco, USA",2025-07-03 07:39:25,8638.72956195674,3.484166666666667,24.31,0,117.72384615384615,64.15,-93.41384615384615,0
T0034,U030,2025-07-03 19:03:10,CryptoExchange,Amex,No,No,"San Francisco, USA",2025-07-03 11:08:28,0.0,7.911666666666667,162.05,0,111.05142857142857,24.31,50.99857142857144,0
T0284,U030,2025-07-04 08:06:01,Starbucks,Visa,Yes,No,"Paris, FR",2025-07-03 19:03:10,8976.175546130607,13.0475,19.03,0,114.45133333333334,162.05,-95.42133333333334,0
T0194,U030,2025-07-05 08:08:52,Apple Store,Amex,No,No,"Jakarta, ID",2025-07-04 08:06:01,11586.603455109405,24.0475,49.94,0,108.4875,19.03,-58.5475,0
T0739,U030,2025-07-05 08:47:54,Amazon,Visa,No,Yes,"Singapore, SG",2025-07-05 08:08:52,901.1649890856099,0.6505555555555556,13.64,0,105.04352941176471,49.94,-91.40352941176471,0
T0932,U031,2025-06-25 19:51:26,Uniqlo,Amex,No,No,"Singapore, SG",,0.0,9999.0,43.95,0,99.96555555555557,,-56.015555555555565,0
T0794,U031,2025-06-26 10:31:07,Apple Store,Amex,Yes,No,"Paris, FR",2025-06-25 19:51:26,10733.860805483631,14.661388888888888,42.61,0,43.95,43.95,-1.3400000000000034,0
T0429,U031,2025-06-26 11:42:17,Amazon,Amex,Yes,Yes,"New York, USA",2025-06-26 10:31:07,5852.935291766765,1.1861111111111111,137.06,1,43.28,42.61,93.78,1
T0867,U031,2025-06-26 19:30:04,Amazon,Visa,No,Yes,"London, UK",2025-06-26 11:42:17,5585.2335789313,7.796388888888889,23.31,0,74.54,137.06,-51.230000000000004,0
T0805,U031,2025-06-27 08:49:04,Gucci,Amex,No,No,"Singapore, SG",2025-06-26 19:30:04,10852.378097437935,13.316666666666666,86.89,0,61.7325,23.31,25.1575,0
T0650,U031,2025-06-27 11:56:46,eBay,Mastercard,No,No,"Jakarta, ID",2025-06-27 08:49:04,901.1649890856099,3.1283333333333334,110.46,0,66.764,86.89,43.696,0
T0640,U031,2025-06-28 03:16:40,Gojek,Mastercard,No,No,"Bangkok, TH",2025-06-27 11:56:46,2316.570665566986,15.331666666666667,74.34,0,74.04666666666667,110.46,0.29333333333333655,0
T0347,U031,2025-06-28 19:43:12,Starbucks,Amex,No,Yes,"New York, USA",2025-06-28 03:16:40,13947.503775782416,16.442222222222224,12.58,0,74.08857142857143,74.34,-61.50857142857143,0
T0263,U031,2025-06-29 14:18:29,eBay,Amex,No,No,"Berlin, DE",2025-06-28 19:43:12,6402.432651945027,18.588055555555556,146.96,0,66.4,12.58,80.56,0
T0150,U031,2025-06-30 02:38:21,Uniqlo,Amex,Yes,Yes,"Berlin, DE",2025-06-29 14:18:29,0.0,12.331111111111111,209.83,0,75.35111111111112,146.96,134.4788888888889,1
T0679,U031,2025-07-01 05:20:17,Apple Store,Amex,No,Yes,"Singapore, SG",2025-06-30 02:38:21,9917.863301405818,26.698888888888888,63.79,0,88.799,209.83,-25.009000000000007,0
T0950,U031,2025-07-01 06:35:02,eBay,Visa,No,Yes,"New York, USA",2025-07-01 05:20:17,15340.582979641784,1.2458333333333333,7.81,1,86.52545454545455,63.79,-78.71545454545455,1
T0774,U031,2025-07-02 00:08:29,Uniqlo,Mastercard,No,Yes,"Paris, FR",2025-07-01 06:35:02,5852.935291766765,17.5575,259.79,0,79.96583333333334,7.81,179.82416666666668,0
T0661,U031,2025-07-02 01:12:46,Gucci,Amex,No,Yes,"New York, USA",2025-07-02 00:08:29,5852.935291766765,1.071388888888889,12.2,1,93.79846153846155,259.79,-81.59846153846155,1
T0180,U031,2025-07-02 04:18:34,eBay,Visa,No,Yes,"San Francisco, USA",2025-07-02 01:12:46,4139.145472017721,3.0966666666666667,25.39,0,87.97000000000001,12.2,-62.58000000000001,0
T0272,U031,2025-07-02 06:32:30,Uniqlo,Mastercard,No,No,"Singapore, SG",2025-07-02 04:18:34,13593.547764662606,2.232222222222222,372.36,0,83.798,25.39,288.562,1
T0287,U031,2025-07-02 11:37:12,Amazon,Amex,Yes,Yes,"San Francisco, USA",2025-07-02 06:32:30,13593.547764662606,5.078333333333333,79.68,0,101.833125,372.36,-22.15312499999999,1
T0999,U031,2025-07-03 10:32:33,CryptoExchange,Mastercard,Yes,No,"Paris, FR",2025-07-02 11:37:12,8976.175546130607,22.9225,26.14,0,100.53,79.68,-74.39,0
T0242,U031,2025-07-03 11:16:22,Alfamart,Mastercard,No,Yes,"Paris, FR",2025-07-03 10:32:33,0.0,0.7302777777777778,69.62,0,96.39722222222223,26.14,-26.77722222222222,0
T0204,U031,2025-07-04 09:38:25,CryptoExchange,Amex,Yes,No,"Tokyo, JP",2025-07-03 11:16:22,9735.661095604704,22.3675,2.46,0,94.98789473684211,69.62,-92.52789473684211,0
T0799,U031,2025-07-04 15:00:42,Apple Store,Mastercard,No,No,"Singapore, SG",2025-07-04 09:38:25,5307.106511727194,5.371388888888889,15.18,0,90.3615,2.46,-75.1815,0
T0037,U031,2025-07-04 18:07:59,Gojek,Visa,Yes,Yes,"London, UK",2025-07-04 15:00:42,10852.378097437935,3.1213888888888888,147.95,0,86.78142857142858,15.18,61.16857142857141,1
T0337,U031,2025-07-05 09:24:31,Uniqlo,Visa,No,Yes,"London, UK",2025-07-04 18:07:59,0.0,15.275555555555556,10.62,0,89.56181818181818,147.95,-78.94181818181818,0
T0072,U031,2025-07-05 09:34:30,Tokopedia,Mastercard,No,No,"Singapore, SG",2025-07-05 09:24:31,10852.378097437935,0.1663888888888889,28.67,1,86.1295652173913,10.62,-57.4595652173913,0
T0668,U031,2025-07-05 13:10:01,Amazon,Visa,No,No,"Tokyo, JP",2025-07-05 09:34:30,5307.106511727194,3.5919444444444446,5.32,0,83.73541666666667,28.67,-78.41541666666666,0
T0454,U031,2025-07-05 16:39:07,Starbucks,Mastercard,No,Yes,"Lagos, NG",2025-07-05 13:10:01,13484.67469187907,3.485,32.98,0,80.5988,5.32,-47.6188,0
T0506,U032,2025-06-25 17:22:17,eBay,Mastercard,No,Yes,"San Francisco, USA",,0.0,9999.0,13.83,0,78.7673076923077,,-64.9373076923077,0
T0586,U032,2025-06-25 20:20:32,Alfamart,Visa,No,Yes,"London, UK",2025-06-25 17:22:17,8638.72956195674,2.970833333333333,137.94,0,13.83,13.83,124.11,0
T0537,U032,2025-06-26 07:13:38,Gojek,Amex,No,No,"Lagos, NG",2025-06-25 20:20:32,4997.572739589512,10.885,72.15,0,75.885,137.94,-3.7349999999999994,0
T0554,U032,2025-06-26 14:00:21,Starbucks,Amex,No,Yes,"New York, USA",2025-06-26 07:13:38,8477.5994005007,6.778611111111111,13.8,0,74.64,72.15,-60.84,0
T0487,U032,2025-06-27 11:54:30,Uniqlo,Mastercard,Yes,Yes,"Tokyo, JP",2025-06-26 14:00:21,10872.799519316866,21.9025,90.17,0,59.43000000000001,13.8,30.739999999999995,1
T0140,U032,2025-06-27 13:48:31,Uniqlo,Mastercard,No,Yes,"Jakarta, ID",2025-06-27 11:54:30,5771.334851176683,1.9002777777777777,25.68,1,65.578,90.17,-39.898,1
T0162,U032,2025-06-27 14:45:31,Amazon,Amex,Yes,No,"London, UK",2025-06-27 13:48:31,11718.927470539898,0.95,42.96,1,58.928333333333335,25.68,-15.968333333333334,0
T0327,U032,2025-06-27 20:45:22,Uniqlo,Mastercard,No,Yes,"London, UK",2025-06-27 14:45:31,0.0,5.9975,49.13,0,56.64714285714286,42.96,-7.517142857142858,0
T0478,U032,2025-06-30 16:24:59,eBay,Amex,No,Yes,"London, UK",2025-06-27 20:45:22,0.0,67.66027777777778,54.17,0,55.7075,49.13,-1.5375000000000014,0
T0290,U032,2025-07-01 01:30:29,Gojek,Mastercard,No,No,"Lagos, NG",2025-06-30 16:24:59,4997.572739589512,9.091666666666667,32.84,0,55.53666666666667,54.17,-22.696666666666665,0
T0877,U032,2025-07-01 02:35:49,Alfamart,Visa,No,No,"Paris, FR",2025-07-01 01:30:29,4693.218530415325,1.0888888888888888,89.23,1,53.26700000000001,32.84,35.962999999999994,1
T0541,U032,2025-07-01 13:49:23,Starbucks,Mastercard,Yes,No,"Bangkok, TH",2025-07-01 02:35:49,9453.991438256835,11.226111111111111,198.31,0,56.536363636363646,89.23,141.77363636363634,0
T0104,U032,2025-07-02 02:56:52,CryptoExchange,Mastercard,No,No,"Jakarta, ID",2025-07-01 13:49:23,2316.570665566986,13.124722222222223,121.41,0,68.35083333333334,198.31,53.059166666666655,1
T0276,U032,2025-07-04 04:20:35,Gojek,Visa,No,Yes,"Bangkok, TH",2025-07-02 02:56:52,2316.570665566986,49.39527777777778,31.59,0,72.43230769230769,121.41,-40.842307692307685,0
T0417,U032,2025-07-05 10:06:15,Starbucks,Amex,No,Yes,"Paris, FR",2025-07-04 04:20:35,9453.991438256835,29.761111111111113,150.12,0,69.515,31.59,80.605,0
T0467,U033,2025-06-26 14:43:49,eBay,Visa,No,Yes,"Singapore, SG",,0.0,9999.0,119.79,0,74.88866666666667,,44.90133333333334,0
T0702,U033,2025-06-27 06:24:14,Uniqlo,Visa,Yes,Yes,"Paris, FR",2025-06-26 14:43:49,10733.860805483631,15.67361111111111,209.72,0,119.79,119.79,89.92999999999999,1
T0831,U033,2025-06-28 01:41:41,Gojek,Amex,No,Yes,"San Francisco, USA",2025-06-27 06:24:14,8976.175546130607,19.29083333333333,51.21,0,164.755,209.72,-113.54499999999999,0
T0722,U033,2025-06-29 02:06:35,Gojek,Mastercard,No,No,"San Francisco, USA",2025-06-28 01:41:41,0.0,24.415,158.0,0,126.90666666666668,51.21,31.09333333333332,0
T0803,U033,2025-06-29 14:09:21,Starbucks,Amex,Yes,Yes,"Tokyo, JP",2025-06-29 02:06:35,8289.537582643976,12.046111111111111,246.33,0,134.68,158.0,111.65,1
T0336,U033,2025-06-30 09:48:44,Amazon,Visa,Yes,Yes,"New York, USA",2025-06-29 14:09:21,10872.799519316866,19.656388888888888,7.19,0,157.01000000000002,246.33,-149.82000000000002,0
T0490,U033,2025-06-30 10:02:09,Gucci,Visa,No,Yes,"Jakarta, ID",2025-06-30 09:48:44,16180.882875178579,0.22361111111111112,184.59,1,132.04,7.19,52.55000000000001,1
T0758,U033,2025-06-30 14:41:36,Alfamart,Amex,No,Yes,"Jakarta, ID",2025-06-30 10:02:09,0.0,4.6575,88.24,0,139.54714285714286,184.59,-51.307142857142864,0
T0230,U033,2025-06-30 16:06:02,eBay,Visa,No,No,"London, UK",2025-06-30 14:41:36,11718.927470539898,1.4072222222222222,73.05,1,133.13375,88.24,-60.083749999999995,0
T0482,U033,2025-07-01 03:09:32,CryptoExchange,Amex,Yes,Yes,"Tokyo, JP",2025-06-30 16:06:02,9582.309507921495,11.058333333333334,2.67,0,126.45777777777779,73.05,-123.78777777777779,1
T0498,U033,2025-07-02 13:25:12,Starbucks,Mastercard,No,No,"Jakarta, ID",2025-07-01 03:09:32,5771.334851176683,34.26111111111111,817.24,0,114.079,2.67,703.1610000000001,0
T0461,U033,2025-07-02 18:06:44,Gojek,Visa,No,Yes,"Tokyo, JP",2025-07-02 13:25:12,5771.334851176683,4.692222222222222,62.31,0,178.0027272727273,817.24,-115.6927272727273,0
T0843,U033,2025-07-04 06:06:49,CryptoExchange,Visa,No,Yes,"San Francisco, USA",2025-07-02 18:06:44,8289.537582643976,36.00138888888889,125.87,0,168.36166666666668,62.31,-42.491666666666674,1
T0202,U033,2025-07-04 14:56:36,Gucci,Visa,No,No,"Berlin, DE",2025-07-04 06:06:49,9128.78894430887,8.829722222222221,128.18,0,165.09307692307692,125.87,-36.913076923076915,0
T0742,U033,2025-07-05 00:24:16,CryptoExchange,Amex,No,Yes,"Singapore, SG",2025-07-04 14:56:36,9917.863301405818,9.46111111111111,16.24,0,162.4564285714286,128.18,-146.2164285714286,1
T0333,U033,2025-07-05 04:54:06,Gojek,Mastercard,No,No,"Paris, FR",2025-07-05 00:24:16,10733.860805483631,4.497222222222222,324.91,0,152.7086666666667,16.24,172.20133333333334,0
T0718,U033,2025-07-05 12:07:11,Gucci,Visa,No,Yes,"Singapore, SG",2025-07-05 04:54:06,10733.860805483631,7.218055555555556,281.06,0,163.47125,324.91,117.58875,0
T0078,U034,2025-06-25 21:07:58,Amazon,Amex,No,No,"Paris, FR",,0.0,9999.0,17.58,0,170.38823529411766,,-152.80823529411765,0
T0844,U034,2025-06-26 00:06:42,Uniqlo,Amex,Yes,Yes,"Tokyo, JP",2025-06-25 21:07:58,9735.661095604704,2.9788888888888887,107.56,0,17.58,17.58,89.98,1
T0807,U034,2025-06-26 06:35:51,Apple Store,Mastercard,No,Yes,"Tokyo, JP",2025-06-26 00:06:42,0.0,6.485833333333333,1.32,0,62.57,107.56,-61.25,0
T0617,U034,2025-06-26 08:38:27,Gojek,Amex,No,Yes,"Tokyo, JP",2025-06-26 06:35:51,0.0,2.0433333333333334,9.09,0,42.15333333333333,1.32,-33.06333333333333,0
T0301,U034,2025-06-27 00:00:48,Gojek,Visa,No,Yes,"Tokyo, JP",2025-06-26 08:38:27,0.0,15.3725,4.71,0,33.8875,9.09,-29.177500000000002,0
T0881,U034,2025-06-27 05:46:57,Alfamart,Mastercard,No,Yes,"Bangkok, TH",2025-06-27 00:00:48,4603.819361558514,5.769166666666667,80.31,0,28.052,4.71,52.258,0
T0625,U034,2025-06-27 06:42:59,Tokopedia,Mastercard,Yes,Yes,"Tokyo, JP",2025-06-27 05:46:57,4603.819361558514,0.9338888888888889,103.82,1,36.76166666666666,80.31,67.05833333333334,1
T0982,U034,2025-06-27 23:35:42,Uniqlo,Mastercard,No,Yes,"Jakarta, ID",2025-06-27 06:42:59,5771.334851176683,16.878611111111113,259.36,0,46.34142857142857,103.82,213.01857142857145,0
T0580,U034,2025-06-28 11:17:34,Gucci,Visa,No,Yes,"Lagos, NG",2025-06-27 23:35:42,11578.709334103485,11.697777777777778,8.53,0,72.96875,259.36,-64.43875,0
T0139,U034,2025-06-29 01:51:34,Alfamart,Visa,No,Yes,"Paris, FR",2025-06-28 11:17:34,4693.218530415325,14.566666666666666,71.76,0,65.80888888888889,8.53,5.951111111111118,0
T0274,U034,2025-06-30 02:56:44,Tokopedia,Mastercard,No,Yes,"Tokyo, JP",2025-06-29 01:51:34,9735.661095604704,25.086111111111112,39.0,0,66.404,71.76,-27.403999999999996,0
T0785,U034,2025-06-30 09:09:13,CryptoExchange,Mastercard,No,No,"Lagos, NG",2025-06-30 02:56:44,13484.67469187907,6.208055555555555,5.63,0,63.91272727272727,39.0,-58.282727272727264,1
T0892,U034,2025-06-30 10:11:18,Uniqlo,Mastercard,No,Yes,"Berlin, DE",2025-06-30 09:09:13,5181.557344636087,1.0347222222222223,2.27,1,59.05583333333333,5.63,-56.78583333333333,1
T0636,U034,2025-06-30 18:52:15,Amazon,Visa,Yes,No,"Bangkok, TH",2025-06-30 10:11:18,8611.216556385998,8.6825,33.56,0,54.68769230769231,2.27,-21.127692307692307,0
T0314,U034,2025-07-01 12:40:07,Tokopedia,Mastercard,Yes,No,"San Francisco, USA",2025-06-30 18:52:15,12761.434227146432,17.797777777777778,4.64,0,53.17857142857143,33.56,-48.53857142857143,0
T0022,U034,2025-07-01 23:37:11,Tokopedia,Visa,No,Yes,"Paris, FR",2025-07-01 12:40:07,8976.175546130607,10.95111111111111,254.94,0,49.94266666666667,4.64,204.99733333333333,1
T0683,U034,2025-07-02 16:58:09,eBay,Amex,No,Yes,"Berlin, DE",2025-07-01 23:37:11,879.6993161290118,17.349444444444444,177.56,0,62.755,254.94,114.805,0
T0426,U034,2025-07-02 17:13:47,eBay,Mastercard,No,Yes,"San Francisco, USA",2025-07-02 16:58:09,9128.78894430887,0.26055555555555554,12.65,1,69.50823529411765,177.56,-56.858235294117655,1
T0823,U034,2025-07-03 00:10:34,Apple Store,Visa,No,Yes,"San Francisco, USA",2025-07-02 17:13:47,0.0,6.9463888888888885,3.72,0,66.34944444444444,12.65,-62.629444444444445,0
T0712,U034,2025-07-03 03:32:32,Tokopedia,Visa,No,Yes,"Lagos, NG",2025-07-03 00:10:34,12571.44034444796,3.366111111111111,229.83,0,63.05315789473684,3.72,166.77684210526317,0
T0311,U034,2025-07-03 10:38:59,Starbucks,Amex,No,Yes,"Lagos, NG",2025-07-03 03:32:32,0.0,7.1075,50.83,0,71.39200000000001,229.83,-20.562000000000012,0
T0305,U035,2025-06-26 05:20:58,Alfamart,Visa,No,No,"San Francisco, USA",,0.0,9999.0,64.28,0,70.41285714285715,,-6.132857142857148,0
T0380,U035,2025-06-26 13:21:55,Starbucks,Mastercard,No,Yes,"Singapore, SG",2025-06-26 05:20:58,13593.547764662606,8.015833333333333,85.2,0,64.28,64.28,20.92,0
T0154,U035,2025-06-26 23:20:03,eBay,Mastercard,No,Yes,"Paris, FR",2025-06-26 13:21:55,10733.860805483631,9.96888888888889,81.01,0,74.74000000000001,85.2,6.269999999999996,0
T0117,U035,2025-06-27 03:20:09,Apple Store,Visa,No,Yes,"Singapore, SG",2025-06-26 23:20:03,10733.860805483631,4.001666666666667,238.89,0,76.83,81.01,162.06,0
T0377,U035,2025-06-27 22:09:01,Apple Store,Amex,No,No,"Berlin, DE",2025-06-27 03:20:09,9917.863301405818,18.814444444444444,38.47,0,117.345,238.89,-78.875,0
T0889,U035,2025-06-28 09:53:00,Starbucks,Visa,No,Yes,"Paris, FR",2025-06-27 22:09:01,879.6993161290118,11.733055555555556,224.95,0,101.57000000000001,38.47,123.37999999999998,0
T0761,U035,2025-06-28 10:25:05,Starbucks,Mastercard,No,No,"San Francisco, USA",2025-06-28 09:53:00,8976.175546130607,0.5347222222222222,1.83,1,122.13333333333333,224.95,-120.30333333333333,1
T0065,U035,2025-06-28 10:55:48,eBay,Mastercard,Yes,No,"Berlin, DE",2025-06-28 10:25:05,9128.78894430887,0.5119444444444444,2.57,1,104.94714285714285,1.83,-102.37714285714286,0
T0835,U035,2025-06-29 00:51:27,Alfamart,Visa,No,Yes,"New York, USA",2025-06-28 10:55:48,6402.432651945027,13.9275,197.89,0,92.14999999999999,2.57,105.74,0
T0396,U035,2025-06-29 10:54:17,Amazon,Visa,No,Yes,"Berlin, DE",2025-06-29 00:51:27,6402.432651945027,10.047222222222222,12.45,0,103.89888888888888,197.89,-91.44888888888887,0
T0601,U035,2025-06-29 21:44:54,Tokopedia,Mastercard,No,Yes,"Tokyo, JP",2025-06-29 10:54:17,8938.340916731124,10.84361111111111,11.34,0,94.75399999999999,12.45,-83.41399999999999,0
T0779,U035,2025-06-30 15:50:08,Uniqlo,Amex,No,Yes,"London, UK",2025-06-29 21:44:54,9582.309507921495,18.087222222222223,13.31,0,87.17090909090909,11.34,-73.86090909090909,0
T0411,U035,2025-07-01 02:45:55,Alfamart,Mastercard,No,No,"Lagos, NG",2025-06-30 15:50:08,4997.572739589512,10.929722222222223,167.56,0,81.01583333333333,13.31,86.54416666666667,0
T0998,U035,2025-07-01 07:57:00,Gucci,Mastercard,No,Yes,"New York, USA",2025-07-01 02:45:55,8477.5994005007,5.184722222222222,90.7,0,87.67307692307692,167.56,3.026923076923083,0
T0045,U035,2025-07-01 11:05:08,Gucci,Amex,No,No,"San Francisco, USA",2025-07-01 07:57:00,4139.145472017721,3.1355555555555554,44.39,0,87.88928571428572,90.7,-43.49928571428572,0
T0462,U035,2025-07-01 15:07:34,Tokopedia,Visa,No,No,"Bangkok, TH",2025-07-01 11:05:08,12761.434227146432,4.040555555555556,43.6,0,84.98933333333333,44.39,-41.38933333333333,0
T0951,U035,2025-07-01 16:04:12,Alfamart,Amex,No,No,"London, UK",2025-07-01 15:07:34,9542.556793850961,0.9438888888888889,130.26,1,82.4025,43.6,47.85749999999999,1
T0531,U035,2025-07-02 06:21:21,Starbucks,Mastercard,Yes,Yes,"Bangkok, TH",2025-07-01 16:04:12,9542.556793850961,14.285833333333333,43.17,0,85.21764705882353,130.26,-42.04764705882353,1
T0008,U035,2025-07-03 00:28:29,Gucci,Mastercard,No,Yes,"San Francisco, USA",2025-07-02 06:21:21,12761.434227146432,18.11888888888889,68.35,0,82.88166666666666,43.17,-14.531666666666666,0
T0922,U035,2025-07-04 04:03:54,Uniqlo,Mastercard,No,Yes,"Bangkok, TH",2025-07-03 00:28:29,12761.434227146432,27.59027777777778,48.31,0,82.11684210526316,68.35,-33.80684210526316,0
T0608,U035,2025-07-04 12:49:13,Alfamart,Mastercard,No,Yes,"San Francisco, USA",2025-07-04 04:03:54,12761.434227146432,8.755277777777778,38.87,0,80.4265,48.31,-41.55650000000001,0
T0349,U035,2025-07-04 14:45:15,Gojek,Mastercard,No,No,"Lagos, NG",2025-07-04 12:49:13,12571.44034444796,1.933888888888889,99.14,1,78.44761904761904,38.87,20.692380952380958,1
T0084,U035,2025-07-04 19:05:35,Starbucks,Visa,No,No,"Jakarta, ID",2025-07-04 14:45:15,11578.709334103485,4.338888888888889,20.65,0,79.38818181818182,99.14,-58.73818181818182,0
T0627,U035,2025-07-04 22:29:59,CryptoExchange,Mastercard,No,Yes,"Lagos, NG",2025-07-04 19:05:35,11578.709334103485,3.4066666666666667,44.02,0,76.83434782608695,20.65,-32.81434782608695,1
T0189,U035,2025-07-05 11:44:45,Gucci,Amex,No,No,"Tokyo, JP",2025-07-04 22:29:59,13484.67469187907,13.24611111111111,9.84,0,75.46708333333333,44.02,-65.62708333333333,0
T0414,U036,2025-06-26 11:07:01,Gucci,Amex,No,Yes,"Bangkok, TH",,0.0,9999.0,139.99,0,72.842,,67.14800000000001,0
T0035,U036,2025-06-26 20:12:51,Starbucks,Visa,No,No,"Paris, FR",2025-06-26 11:07:01,9453.991438256835,9.097222222222221,7.75,0,139.99,139.99,-132.24,0
T0280,U036,2025-06-27 07:16:59,CryptoExchange,Mastercard,Yes,Yes,"New York, USA",2025-06-26 20:12:51,5852.935291766765,11.068888888888889,328.74,0,73.87,7.75,254.87,1
T0383,U036,2025-06-27 10:00:30,Alfamart,Amex,Yes,Yes,"Paris, FR",2025-06-27 07:16:59,5852.935291766765,2.725277777777778,34.7,0,158.82666666666668,328.74,-124.12666666666668,0
T0566,U036,2025-06-27 16:08:50,Apple Store,Visa,No,No,"London, UK",2025-06-27 10:00:30,343.92312009098924,6.138888888888889,4.17,0,127.795,34.7,-123.625,0
T0081,U036,2025-06-28 16:04:26,Starbucks,Amex,No,Yes,"Paris, FR",2025-06-27 16:08:50,343.92312009098924,23.926666666666666,100.35,0,103.07000000000001,4.17,-2.720000000000013,0
